20141209	1675.64	1478.694
20141210	1129.22	1463.42
20141211	1004.53	1377.666
20141212	975.6	1230.284
20141215	838.55	1124.708
20141216	825.37	954.654
20141217	1204.14	969.638
20141218	1334.72	1035.676
20141219	1575.37	1155.63
20141222	1208.18	1229.556
20141223	920.06	1248.494
20141224	1024.38	1212.542
20141225	958.4	1137.278
20141226	1005.21	1023.246
20141229	1157.98	1013.206
20141230	1241.41	1077.476
20141231	1392.74	1151.148
20150105	939.97	1147.462
20150106	1042.2	1154.86
20150107	958.13	1114.89
20150108	1171.68	1100.944
20150109	1327.84	1087.964
20150112	1316.6	1163.29
20150113	1102.27	1175.304
20150114	1126.01	1208.88
20150115	1024.18	1179.38
20150116	951.95	1104.202
20150119	1206.67	1082.216
20150120	1055.86	1072.934
20150121	996.41	1047.014
20150122	923.04	1026.786
20150123	975.01	1031.398
20150126	920.8	974.224
20150127	1191.39	1001.33
20150128	1021.86	1006.42
20150129	1000.25	1021.862
20150130	1253.07	1077.474
20150202	1131.16	1119.546
20150203	1261.29	1133.526
20150204	1325.8	1194.314
20150205	1450.14	1284.292
20150206	1788.72	1391.422
20150209	1383.14	1441.818
20150210	1661.24	1521.808
20150211	1283.66	1513.38
20150212	1402.8	1503.912
20150213	1952.13	1536.594
20150216	1188.14	1497.594
20150217	1182.63	1401.872
20150225	1223.53	1389.846
20150226	1238.9	1357.066
20150227	1213.73	1209.386
20150302	1197.25	1211.208
20150303	1371.76	1249.034
20150304	1195.04	1243.336
20150305	1288.3	1253.216
20150306	1553.61	1321.192
20150309	1249.23	1331.588
20150310	1418.62	1340.96
20150311	1444.21	1390.794
20150312	1497.14	1432.562
20150313	1166.29	1355.098
20150316	946.88	1294.628
20150317	1105.04	1231.912
20150318	1398.91	1222.852
20150319	1325.07	1188.438
20150320	1317.96	1218.772
20150323	1371.7	1303.736
20150324	1707.82	1424.292
20150325	1539.21	1452.352
20150326	1460.55	1479.448
20150327	1378.53	1491.562
20150330	1332.72	1483.766
20150331	1365.67	1415.336
20150401	1049.09	1317.312
20150402	1175.22	1260.246
20150403	1578.22	1300.184
20150407	1654.9	1364.62
20150408	1943.13	1480.112
20150409	2045.6	1679.414
20150410	1983.87	1841.144
20150413	1619.1	1849.32
20150414	2126.64	1943.668
20150415	2037.21	1962.484
20150416	1412.27	1835.818
20150417	1310.03	1701.05
20150420	1345.6	1646.35
20150421	1021.79	1425.38
20150422	1227.85	1263.508
20150423	1309.25	1242.904
20150424	1450.34	1270.966
20150427	1300.98	1262.042
20150428	1587.16	1375.116
20150429	1263.93	1382.332
20150430	1089.39	1338.36
20150504	854.83	1219.258
20150505	1989.7	1357.002
20150506	1356.58	1310.886
20150507	1308.27	1319.754
20150508	935.36	1288.948
20150511	863.49	1290.68
20150512	944.37	1081.614
20150513	991.92	1008.682
20150514	953.84	937.796
20150515	1334.22	1017.568
20150518	918.17	1028.504
20150519	1542	1148.03
20150520	1610.56	1271.758
20150521	1394.85	1359.96
20150522	1398.99	1372.914
20150525	1435.89	1476.458
20150526	1603.08	1488.674
20150527	1703.74	1507.31
20150528	2340.34	1696.408
20150529	2270.98	1870.806
20150601	1106.94	1805.016
20150602	1811.18	1846.636
20150603	1766.46	1859.18
20150604	1924.93	1776.098
20150605	1136.12	1549.126
20150608	988.77	1525.492
20150609	917.29	1346.714
20150610	892.54	1171.93
20150611	946.84	976.312
20150612	1097.4	968.568
20150615	917.55	954.324
20150616	1420.24	1054.914
20150617	1563.1	1189.026
20150618	1801.4	1359.938
20150619	2525.48	1645.554
20150623	1084.25	1678.894
20150624	1129.6	1620.766
20150625	1076.55	1523.456
20150626	1650.23	1493.222
20150629	1260.56	1240.238
20150630	1454.09	1314.206
20150701	653.98	1219.082
20150702	1090.19	1221.81
20150703	1584.97	1208.758
20150706	993.05	1155.256
20150707	746.8	1013.798
20150708	889.67	1060.936
20150709	1361.67	1115.232
20150710	1550.17	1108.272
20150713	1151.35	1139.932
20150714	839.54	1158.48
20150715	712.08	1122.962
20150716	595.47	969.722
20150717	576.33	774.954
20150720	709.57	686.598
20150721	573.7	633.43
20150722	673.34	625.682
20150723	666.07	639.802
20150724	776.04	679.744
20150727	1023.7	742.57
20150728	1064.24	840.678
20150729	678.4	841.69
20150730	586.11	825.698
20150731	763.37	823.164
20150803	948.53	808.13
20150804	690.83	733.448
20150805	571.86	712.14
20150806	515.6	698.038
20150807	543.43	654.05
20150810	718.01	607.946
20150811	646.51	599.082
20150812	683.19	621.348
20150813	682.86	654.8
20150814	607.14	667.542
20150817	718.66	667.672
20150818	1150.41	768.452
20150819	1222.05	876.224
20150820	741.66	887.984
20150821	1165.81	999.718
20150824	1479.29	1151.844
20150825	1337.31	1189.224
20150826	1167.86	1178.386
20150827	899.69	1209.992
20150828	908.14	1158.458
20150831	683.82	999.364
20150901	710.4	873.982
20150902	860.44	812.498
20150907	500.56	732.672
20150908	548.65	660.774
20150909	660.27	656.064
20150910	564.36	626.856
20150911	479.92	550.752
20150914	769.95	604.63
20150915	822.14	659.328
20150916	725.07	672.288
20150917	628.37	685.09
20150918	593.78	707.862
20150921	696.9	693.252
20150922	649.95	658.814
20150923	775.05	668.81
20150924	824.39	708.014
20150925	960.91	781.44
20150928	925.76	827.212
20150929	954.2	888.062
20150930	1194.6	971.972
20151008	1138.62	1034.818
20151009	933.36	1029.308
20151012	1103.85	1064.926
20151013	879.73	1050.032
20151014	876.18	986.348
20151015	951.24	948.872
20151016	1019.57	966.114
20151019	1029.59	951.262
20151020	940.03	963.322
20151021	1326.62	1053.41
20151022	970.56	1057.274
20151023	904.2	1034.2
20151026	1026.36	1033.554
20151027	1081.66	1061.88
20151028	1064.34	1009.424
20151029	1014.99	1018.31
20151030	996.01	1036.672
20151102	1004.28	1032.256
20151103	905.29	996.982
20151104	983.19	980.752
20151105	1090.69	995.892
20151106	943.65	985.42
20151109	1280.6	1040.684
20151110	1217.76	1103.178
20151111	1029.71	1112.482
20151112	1111.76	1116.696
20151113	1157.58	1159.482
20151116	1196.97	1142.756
20151117	1224.07	1144.018
20151118	1270.81	1192.238
20151119	1169.93	1203.872
20151120	1150.1	1202.376
20151123	1178.14	1198.61
20151124	1197.82	1193.36
20151125	1250.82	1189.362
20151126	1360.41	1227.458
20151127	2472.06	1491.85
20151130	2743.41	1804.904
20151201	2007.06	1966.752
20151202	1210.21	1958.63
20151203	970.09	1880.566
20151204	959.53	1578.06
20151207	744.43	1178.264
20151208	859.05	948.662
20151209	878.4	882.3
20151210	978.05	883.892
20151211	1299.51	951.888
20151214	1466.82	1096.366
20151215	1055.34	1135.624
20151216	1045.24	1168.992
20151217	1195.64	1212.51
20151218	1124.3	1177.468
20151221	1034.65	1091.034
20151222	1191.76	1118.318
20151223	1489.35	1207.14
20151224	1485.48	1265.108
20151225	1151.06	1270.46
20151228	1407.79	1345.088
20151229	1423.5	1391.436
20151230	1412.32	1376.03
20151231	1700.63	1419.06
20160104	2197.22	1628.292
20160105	2037.33	1754.2
20160106	1435.66	1756.632
20160107	1854.56	1845.08
20160108	1626.73	1830.3
20160111	1684.99	1727.854
20160112	1343.02	1588.992
20160113	1303.76	1562.612
20160114	1698.98	1531.496
20160115	1357.74	1477.698
20160118	1230.34	1386.768
20160119	1125.32	1343.228
20160120	1247.07	1331.89
20160121	1233.08	1238.71
20160122	1276.55	1222.472
20160125	1208.8	1218.164
20160126	1831.62	1359.424
20160127	2073.88	1524.786
20160128	1740.11	1626.192
20160129	1809.91	1732.864
20160201	1834.78	1858.06
20160202	1812.25	1854.186
20160203	1290.59	1697.528
20160204	1263.88	1602.282
20160205	1294.66	1499.232
20160215	1156.4	1363.556
20160216	1217.28	1244.562
20160217	1279.2	1242.284
20160218	1592.46	1308
20160219	1293.64	1307.796
20160222	1420.76	1360.668
20160223	1380.12	1393.236
20160224	1543.57	1446.11
20160225	2336.97	1595.012
20160226	1640.14	1664.312
20160229	1999.08	1779.976
20160301	1483.36	1800.624
20160302	1297.41	1751.392
20160303	1193.3	1522.658
20160304	1145.44	1423.718
20160307	1024.21	1228.744
20160308	1104.89	1153.05
20160309	1134.58	1120.484
20160310	1088.53	1099.53
20160311	1073.59	1085.16
20160314	1064.54	1093.226
20160315	1045.88	1081.424
20160316	1105.29	1075.566
20160317	1198.08	1097.476
20160318	1321.34	1147.026
20160321	1373.27	1208.772
20160322	1157.06	1231.008
20160323	1159.07	1241.764
20160324	1223.59	1246.866
20160325	999.11	1182.42
20160328	1064.02	1120.57
20160329	1245.81	1138.32
20160330	1222.13	1150.932
20160331	1314.23	1169.06
20160401	1047.29	1178.696
20160405	1017.45	1169.382
20160406	1000.68	1120.356
20160407	1020.58	1080.046
20160408	1035.34	1024.268
20160411	819.78	978.766
20160412	715.92	918.46
20160413	819.52	882.228
20160414	710.61	820.234
20160415	770.79	767.324
20160418	933.48	790.064
20160419	719.29	790.738
20160420	1952.46	1017.326
20160421	953.83	1065.97
20160422	791.75	1070.162
20160425	890.73	1061.612
20160426	739.82	1065.718
20160427	840.78	843.382
20160428	1122.88	877.192
20160429	1035.78	925.998
20160503	886.28	925.108
20160504	890.45	955.234
20160505	735.14	934.106
20160506	1070.65	923.66
20160509	1477.34	1011.972
20160510	936.22	1021.96
20160511	790.14	1001.898
20160512	956.86	1046.242
20160513	639.92	960.096
20160516	724.49	809.526
20160517	615.41	745.364
20160518	1022.94	791.924
20160519	686.75	737.902
20160520	674.2	744.758
20160523	664.61	732.782
20160524	582.01	726.102
20160525	692.49	660.012
20160526	819.67	686.596
20160527	581.24	668.004
20160530	687.29	672.54
20160531	925.32	741.202
20160601	742.62	751.228
20160602	616.96	710.686
20160603	558.13	706.064
20160606	658.09	700.224
20160607	711.13	657.386
20160608	1001.55	709.172
20160613	888.45	763.47
20160614	1013.13	854.47
20160615	931.13	909.078
20160616	738.17	914.486
20160617	605.35	835.246
20160620	669.08	791.372
20160621	818.16	752.378
20160622	801.1	726.372
20160623	685.4	715.818
20160624	1245.82	843.912
20160627	808.98	871.892
20160628	905.64	889.388
20160629	1039.2	937.008
20160630	1168.66	1033.66
20160701	559.03	896.302
20160704	481.74	830.854
20160705	453.09	740.344
20160706	485.6	629.624
20160707	625.39	520.97
20160708	415.1	492.184
20160711	438.83	483.602
20160712	830.22	559.028
20160713	913.67	644.642
20160714	733.44	666.252
20160715	792.85	741.802
20160718	765.62	807.16
20160719	757.58	792.632
20160720	1158.85	841.668
20160721	767.51	848.482
20160722	939.37	877.786
20160725	721.11	868.884
20160726	663.76	850.12
20160727	1575.71	933.492
20160728	1144.53	1008.896
20160729	832.82	987.586
20160801	942.37	1031.838
20160802	669.69	1033.024
20160803	572.06	832.294
20160804	584.81	720.35
20160805	624.21	678.628
20160808	701.75	630.504
20160809	710.09	638.584
20160810	751.96	674.564
20160811	648.06	687.214
20160812	623.3	687.032
20160815	788.14	704.31
20160816	842.49	730.79
20160817	686.69	717.736
20160818	828.1	753.744
20160819	780.77	785.238
20160822	757.27	779.064
20160823	901.07	790.78
20160824	853.77	824.196
20160825	1056.94	869.964
20160826	823.5	878.51
20160829	805.32	888.12
20160830	858.28	879.562
20160831	974.18	903.644
20160901	895.06	871.268
20160902	861.57	878.882
20160905	734.98	864.814
20160906	769.17	846.992
20160907	872.46	826.648
20160908	828.45	813.326
20160909	962.51	833.514
20160912	1655.71	1017.66
20160913	1026.19	1069.064
20160914	955.59	1085.69
20160919	924.91	1104.982
20160920	950	1102.48
20160921	971.04	965.546
20160922	1028.84	966.076
20160923	1029.89	980.936
20160926	1344.35	1064.824
20160927	905.17	1055.858
20160928	862.26	1034.102
20160929	893.89	1007.112
20160930	941.09	989.352
20161010	1058.03	932.088
20161011	1099.583	970.971
20161012	1012.107	1000.94
20161013	948.865	1011.935
20161014	1015.029	1026.723
20161017	971.981	1009.513
20161018	980.867	985.77
20161019	943.683	972.085
20161020	1006.101	983.532
20161021	947.704	970.067
20161024	870.805	949.832
20161025	903.845	934.428
20161026	882.115	922.114
20161027	958.757	912.645
20161028	894.834	902.071
20161031	873.466	902.603
20161101	910.564	903.947
20161102	866.5	900.824
20161103	814.84	872.041
20161104	825.931	858.26
20161107	719.449	827.457
20161108	798.032	804.95
20161109	873.952	806.441
20161110	914.083	826.289
20161111	889.571	839.017
20161114	766.577	848.443
20161115	796.473	848.131
20161116	784.326	830.206
20161117	733.006	793.991
20161118	756.457	767.368
20161121	835.843	781.221
20161122	855.871	793.101
20161123	832.018	802.639
20161124	890.054	834.049
20161125	1015.252	885.808
20161128	954.138	909.467
20161129	1022.513	942.795
20161130	1148.345	1006.06
20161201	1078.665	1043.783
20161202	1015.01	1043.734
20161205	904.711	1033.849
20161206	839.906	997.327
20161207	822.704	932.199
20161208	826.328	881.732
20161209	910.548	860.839
20161212	1171.891	914.275
20161213	988.745	944.043
20161214	919.107	963.324
20161215	1013.353	1000.729
20161216	929.345	1004.488
20161219	930.454	956.201
20161220	983.205	955.093
20161221	913.429	953.957
20161222	872.901	925.867
20161223	950.932	930.184
20161226	884.126	920.919
20161227	867.403	897.758
20161228	1004.981	916.069
20161229	958.065	933.101
20161230	952.861	933.487
20170103	974.282	951.518
20170104	915.383	961.114
20170105	884.954	937.109
20170106	833.699	912.236
20170109	891.291	899.922
20170110	1148.362	934.738
20170111	1034.782	958.618
20170112	981.849	977.997
20170113	1098.193	1030.895
20170116	1333.676	1119.372
20170117	1125.087	1114.717
20170118	1100.091	1127.779
20170119	1005.561	1132.522
20170120	1015.9	1116.063
20170123	969.792	1043.286
20170124	950.469	1008.363
20170125	984.718	985.288
20170126	978.024	979.781
20170203	910.837	958.768
20170206	891.797	943.169
20170207	861.808	925.437
20170208	915.78	911.649
20170209	915.681	899.181
20170210	997.894	916.592
20170213	1000.185	938.27
20170214	1000.592	966.026
20170215	1049.592	992.789
20170216	972.049	1004.062
20170217	992.747	1003.033
20170220	1045.953	1012.187
20170221	966.098	1005.288
20170222	885.825	972.534
20170223	948.983	967.921
20170224	986.081	966.588
20170227	1158.205	989.038
20170228	1059.231	1007.665
20170301	919.33	1014.366
20170302	949.977	1014.565
20170303	963.015	1009.952
20170306	919.013	962.113
20170307	879.729	926.213
20170308	885.735	919.494
20170309	957.896	921.078
20170310	976.152	923.705
20170313	894.05	918.712
20170314	865.724	915.911
20170315	987.443	936.253
20170316	982.08	941.09
20170317	962.579	938.375
20170320	1084.037	976.373
20170321	960.335	995.295
20170322	967.075	991.221
20170323	978.958	990.597
20170324	945.527	987.186
20170327	997.954	969.97
20170328	1069.374	991.778
20170329	1151.257	1028.614
20170330	1559.529	1144.728
20170331	1178.454	1191.314
20170405	1140.225	1219.768
20170406	1004.301	1206.753
20170407	978.575	1172.217
20170410	1199.095	1100.13
20170411	1153.442	1095.128
20170412	1004.24	1067.931
20170413	936.508	1054.372
20170414	1059.738	1070.605
20170417	1177.812	1066.348
20170418	1097.935	1055.247
20170419	1286.73	1111.745
20170420	1146.36	1153.715
20170421	963.981	1134.564
20170424	1236.208	1146.243
20170425	1088.015	1144.259
20170426	1081.278	1103.168
20170427	1265.486	1126.994
20170428	1106.581	1155.514
20170502	1084.216	1125.115
20170503	982.551	1104.022
20170504	924.964	1072.76
20170505	942.212	1008.105
20170508	990.33	984.855
20170509	928.906	953.793
20170510	943.485	945.979
20170511	990.62	959.111
20170512	805.351	931.738
20170515	950.983	923.869
20170516	883.853	914.858
20170517	916.811	909.524
20170518	909.259	893.251
20170519	964.077	924.997
20170522	967.847	928.369
20170523	1033.31	958.261
20170524	978.777	970.654
20170525	1032.639	995.33
20170526	925.306	987.576
20170531	1079.277	1009.862
20170601	1077.961	1018.792
20170602	975.755	1018.188
20170605	864.498	984.559
20170606	917.634	983.025
20170607	963.226	959.815
20170608	929.915	930.206
20170609	1006.213	936.297
20170612	1060.987	975.595
20170613	943.927	980.854
20170614	1002.158	988.64
20170615	1255.205	1053.698
20170616	1061.027	1064.661
20170619	1097.638	1071.991
20170620	1129.913	1109.188
20170621	992.029	1107.162
20170622	991.453	1054.412
20170623	1035.275	1049.262
20170626	1135.368	1056.808
20170627	991.152	1029.055
20170628	1089.727	1048.595
20170629	1150.828	1080.47
20170630	1088.153	1091.046
20170703	886.974	1041.367
20170704	796.936	1002.524
20170705	920.529	968.684
20170706	909.031	920.325
20170707	896.177	881.929
20170710	1108.972	926.329
20170711	969.749	960.892
20170712	994.655	975.717
20170713	861.9	966.291
20170714	945.811	976.217
20170717	1471.831	1048.789
20170718	1088.735	1072.586
20170719	972.094	1068.074
20170720	985.837	1092.862
20170721	859.969	1075.693
20170724	970.978	975.523
20170725	931.616	944.099
20170726	896.154	928.911
20170727	920.498	915.843
20170728	886.257	921.101
20170731	1101.465	947.198
20170801	1069.994	974.874
20170802	929.308	981.504
20170803	861.34	969.673
20170804	857.088	963.839
20170807	914.343	926.415
20170808	948.021	902.02
20170809	921.91	900.54
20170810	1085.113	945.295
20170811	1053.224	984.522
20170814	1129.155	1027.485
20170815	1131.718	1064.224
20170816	1086.758	1097.194
20170817	963.252	1072.821
20170818	973.101	1056.797
20170821	899.081	1010.782
20170822	773.03	939.044
20170823	780.858	877.864
20170824	803.895	845.993
20170825	841.218	819.616
20170828	920.841	823.968
20170829	1064.115	882.185
20170830	1155.248	957.063
20170831	1243.647	1045.014
20170901	1200.298	1116.83
20170904	1011.642	1134.99
20170905	955.368	1113.241
20170906	956.011	1073.393
20170907	904.941	1005.652
20170908	933.433	952.279
20170911	979.842	945.919
20170912	1001.385	955.122
20170913	894.81	942.882
20170914	911.889	944.272
20170915	1095.419	976.669
20170918	992.908	979.282
20170919	1001.532	979.312
20170920	997.954	999.94
20170921	931.155	1003.794
20170922	882.715	961.253
20170925	974.785	957.628
20170926	989.071	955.136
20170927	976.081	950.761
20170928	1114.938	987.518
20170929	1005.767	1012.128
20171009	1092.026	1035.577
20171010	1039.225	1045.607
20171011	870.706	1024.532
20171012	937.61	989.067
20171013	870.98	962.109
20171016	950.107	933.726
20171017	805.044	886.889
20171018	956.662	904.081
20171019	1090.475	934.654
20171020	1095.991	979.656
20171023	992.614	988.157
20171024	942.186	1015.586
20171025	943.408	1012.935
20171026	955.924	986.025
20171027	1015.08	969.842
20171030	1211.846	1013.689
20171031	1053.475	1035.947
20171101	967.793	1040.824
20171102	880.236	1025.686
20171103	920.771	1006.824
20171106	896.915	943.838
20171107	904.474	914.038
20171108	949.53	910.385
20171109	974.022	929.142
20171110	1207.794	986.547
20171113	1058.053	1018.775
20171114	992.568	1036.393
20171115	1221.684	1090.824
20171116	1115.564	1119.133
20171117	1492.001	1175.974
20171120	1501.877	1264.739
20171121	1201.328	1306.491
20171122	1172.494	1296.653
20171123	1312.532	1336.046
20171124	1283.313	1294.309
20171127	1264.622	1246.858
20171128	1124.35	1231.462
20171129	1089.672	1214.898
20171130	1308.065	1214.004
20171201	1225.874	1202.517
20171204	979.142	1145.421
20171205	976.468	1115.844
20171206	849.91	1067.892
20171207	826.627	971.604
20171208	821.383	890.706
20171211	941.057	883.089
20171212	1018.72	891.539
20171213	913.033	904.164
20171214	935.31	925.901
20171215	1201.433	1001.911
20171218	1208.355	1055.37
20171219	1030.99	1057.824
20171220	1066.693	1088.556
20171221	1090.974	1119.689
20171222	1183.991	1116.201
20171225	1120.424	1098.614
20171226	1196.044	1131.625
20171227	1142.137	1146.714
20171228	1201.024	1168.724
20171229	1010.082	1133.942
20180102	1063.289	1122.515
20180103	963.338	1075.974
20180104	1009.45	1049.437
20180105	1025.884	1014.409
20180108	1096.828	1031.758
20180109	1024.525	1024.005
20180110	1073.247	1045.987
20180111	904.826	1025.062
20180112	977.601	1015.405
20180115	1280.019	1052.044
20180116	1167.792	1080.697
20180117	1039.978	1074.043
20180118	968.44	1086.766
20180119	1158.352	1122.916
20180122	970.969	1061.106
20180123	1092.958	1046.139
20180124	1004.156	1038.975
20180125	1013.12	1047.911
20180126	961.753	1008.591
20180129	1167.311	1047.86
20180130	1181.885	1065.645
20180131	971.625	1059.139
20180201	1135.888	1083.692
20180202	1055.714	1102.485
20180205	1038.761	1076.775
20180206	1279.566	1096.311
20180207	1183.677	1138.721
20180208	1270.436	1165.631
20180209	1752.532	1304.994
20180212	1152.974	1327.837
20180213	990.433	1270.01
20180214	727.126	1178.7
20180222	823.88	1089.389
20180223	781.731	895.229
